,name_id,name,grade_mean,cluster,coord,lat,lon,pais
4460,9956,vergessene wand,52.54166666666666,2,"(51.766972, 10.679611)",51.766972,10.679611,Deutschland
4461,9958,wellenbrecher,51.66666666666666,2,"(48.2287385, 16.4292689)",48.2287385,16.4292689,Österreich
4462,9962,bergwerk,43.5,3,"(50.3800376, 6.9613733)",50.3800376,6.9613733,Deutschland
4463,9963,candy man,49.0,2,"(44.2893956, -73.9851166)",44.2893956,-73.9851166,United States
4464,9971,leerlauf,40.0,2,"(48.9917936, 9.468014)",48.9917936,9.468014,Deutschland
4465,9972,plasma gun,44.66666666666666,4,"(40.2352134, -76.9688255)",40.2352134,-76.9688255,United States
4466,9973,sahnetortchen,37.0,2,"(51.18128355, 7.1883072630560125)",51.18128355,7.1883072630560125,Deutschland
4467,9977,x wing,46.0,1,"(44.348114, -73.026877)",44.348114,-73.026877,United States
4468,9980,no mercy,50.0,4,"(-34.8439517, -58.44710790583446)",-34.8439517,-58.44710790583446,Argentina
4469,9982,sahel zone,46.0,4,"(32.1988648, 34.9667224)",32.1988648,34.9667224,Palestinian Territory
4470,9984,waldschenke,43.0,2,"(49.99413455, 9.196797184735376)",49.99413455,9.196797184735376,Deutschland
4471,9985,weg der jugend,42.0,2,"(53.6190284, 9.977972)",53.6190284,9.977972,Deutschland
4472,9986,wulst,31.0,2,"(50.5333789, 11.1018028)",50.5333789,11.1018028,Deutschland
4473,9988,herr der ringe,49.0,2,"(47.1197435, 9.136958)",47.1197435,9.136958,Schweiz/Suisse/Svizzera/Svizra
4474,9992,crossroads,46.0,4,"(-33.9944444, 18.5988889)",-33.9944444,18.5988889,South Africa
4475,9993,durchfahrt verboten,40.5,2,"(50.3676188, 8.892448)",50.3676188,8.892448,Deutschland
4476,9995,fruhlingserwachen,42.333333333333336,3,"(48.3044495, 16.3336815)",48.3044495,16.3336815,Österreich
4477,9999,snoopy,46.0,2,"(39.715651, -105.911902)",39.715651,-105.911902,United States
4478,10003,alte route,33.0,2,"(47.7211539, 11.8775149)",47.7211539,11.8775149,Deutschland
4479,10010,der kleine prinz,55.0,1,"(51.4305834, 7.1121707)",51.4305834,7.1121707,Deutschland
4480,10015,garten eden,49.888888888888886,2,"(47.63174275, 11.224276402554795)",47.63174275,11.224276402554796,Deutschland
4481,10018,grenzganger,56.85714285714285,1,"(48.1304763, 11.5996582)",48.1304763,11.5996582,Deutschland
4482,10023,inferno,40.333333333333336,3,"(45.1062475, 7.2331983)",45.1062475,7.2331983,Italia
4483,10031,lecco mio,44.5,2,"(45.84637515, 9.399341199999999)",45.84637515,9.3993412,Italia
4484,10032,little buddha,31.0,4,"(53.5772495, 9.9467667)",53.5772495,9.9467667,Deutschland
4485,10033,luftikus,31.0,2,"(51.9590195, 7.6219397)",51.9590195,7.6219397,Deutschland
4486,10036,nachtschwarmer,44.0,2,"(47.2562965, 11.3905763)",47.2562965,11.3905763,Österreich
4487,10038,preuss,33.0,2,"(50.8621111, 46.11210143417538)",50.8621111,46.11210143417538,Россия
4488,10041,sapperlot,42.0,1,"(48.1797476, 16.330206)",48.1797476,16.330206,Österreich
4489,10042,schach matt,49.0,1,"(47.6691604, 9.1810639)",47.6691604,9.1810639,Deutschland
4490,10043,schleicher,40.5,4,"(30.8791222, -100.5418961)",30.8791222,-100.5418961,United States
4491,10045,silbermond,36.0,2,"(53.2478266, 10.4063788)",53.2478266,10.4063788,Deutschland
4492,10046,unfug,38.0,1,"(53.233146250000004, 10.440995174963001)",53.23314625,10.440995174963,Deutschland
4493,10047,via dorothea,33.0,6,"(33.7076422, -117.3362168)",33.7076422,-117.3362168,United States
4494,10048,viel gluck,34.5,2,"(-24.654063, 25.9189177)",-24.654063,25.9189177,Botswana
4495,10049,wasserfloh,33.0,7,"(47.6507663, 8.8832098)",47.6507663,8.8832098,Schweiz/Suisse/Svizzera/Svizra
4496,10053,feedback,55.0,2,"(47.207372, -122.401042)",47.207372,-122.401042,United States
4497,10058,best western,39.0,3,"(53.082573, 8.810699148364396)",53.082573,8.810699148364396,Deutschland
4498,10060,halb so wild,42.0,2,"(51.9567743, 7.6424275)",51.9567743,7.6424275,Deutschland
4499,10064,sunny side up,49.0,4,"(49.073057, -121.993778)",49.073057,-121.993778,Canada
4500,10066,esperanto,55.0,1,"(-22.7128947, -47.67346958500667)",-22.7128947,-47.67346958500667,Brasil
4501,10068,west light,46.0,4,"(43.9319729, -60.0228385)",43.9319729,-60.0228385,Canada
4502,10069,blueberry hill,39.875,2,"(39.827554, -74.9614907)",39.827554,-74.9614907,United States
4503,10070,brain damage,31.0,2,"(51.2472221, 22.5481523)",51.2472221,22.5481523,Polska
4504,10074,fallrohr,41.5,3,"(48.8669385, 13.3563097)",48.8669385,13.3563097,Deutschland
4505,10076,fusion,56.77777777777778,2,"(27.4715783, 89.6375395)",27.4715783,89.6375395,འབྲུགཡུལ་
4506,10080,le big bang,59.5,3,"(46.6300102, -0.6570386)",46.6300102,-0.6570386,France
4507,10081,level,50.76923076923077,0,"(47.8930868, 17.1999042)",47.8930868,17.1999042,Magyarország
4508,10082,machs na mi,38.0,2,"(40.34042, -122.421519)",40.34042,-122.421519,United States
4509,10087,teilchenbeschleuniger,52.6,0,"(48.53905365, 9.03023475)",48.53905365,9.03023475,Deutschland
4510,10088,tor zur holle,36.0,2,"(40.2524997, 58.439649005539934)",40.2524997,58.439649005539934,Türkmenistan
4511,10090,wanderpokal,55.0,2,"(46.9506254, 9.1056226)",46.9506254,9.1056226,Schweiz/Suisse/Svizzera/Svizra
4512,10091,neuer weg,38.0,2,"(49.9479484, 11.5740125)",49.9479484,11.5740125,Deutschland
4513,10093,sahnetortchen,38.0,1,"(51.18128355, 7.1883072630560125)",51.18128355,7.1883072630560125,Deutschland
4514,10095,gelateria,42.0,2,"(38.9017187, -77.0602499)",38.9017187,-77.0602499,United States
4515,10096,neues leben,48.8,2,"(49.8134914, 7.6456755)",49.8134914,7.6456755,Deutschland
4516,10097,ananas,44.0,1,"(-6.3663053, -48.080238)",-6.3663053,-48.080238,Brasil
4517,10098,lara croft,59.0,2,"(52.9236696, -1.477534)",52.9236696,-1.477534,United Kingdom
4518,10099,obstsalat,39.333333333333336,1,"(51.2485435, 6.7893159)",51.2485435,6.7893159,Deutschland
4519,10100,spiderman,59.0,2,"(42.509954, -83.4860075)",42.509954,-83.4860075,United States
4520,10102,warm up,38.0,2,"(44.467812, -90.72639)",44.467812,-90.72639,United States
4521,10104,after hour,45.0,2,"(-6.1157501, 106.7563327)",-6.1157501,106.7563327,Indonesia
4522,10105,bazooka joe,40.0,2,"(50.4461394, -116.2371716)",50.4461394,-116.2371716,Canada
4523,10107,dimension,36.25,1,"(4.7198009, -74.0552395)",4.7198009,-74.0552395,Colombia
4524,10108,psycho,31.0,2,"(32.0113405, -86.4082453)",32.0113405,-86.4082453,United States
4525,10109,sargnagel,33.0,2,"(51.3895859, 7.3924902)",51.3895859,7.3924902,Deutschland
4526,10116,plastische chirurgie,50.0,2,"(51.50262325, 7.329754788067383)",51.50262325,7.329754788067383,Deutschland
4527,10120,sportsfreund,38.0,2,"(52.5737454, 13.8968507)",52.5737454,13.8968507,Deutschland
4528,10123,hilti hilti,37.0,1,"(47.18148875, 9.524987373402052)",47.18148875,9.524987373402052,Liechtenstein
4529,10125,aschenputtel,45.333333333333336,2,"(50.471444, 15.287)",50.471444,15.287,Česko
4530,10126,bacchus,40.0,1,"(35.9278944, -82.2054018)",35.9278944,-82.2054018,United States
4531,10127,cliffhanger,46.0,2,"(37.9747257, -122.050359)",37.9747257,-122.050359,United States
4532,10128,dookie,49.0,2,"(-36.3283358, 145.687416)",-36.3283358,145.687416,Australia
4533,10129,joy boy,41.0,3,"(39.5048383, -75.9654728)",39.5048383,-75.9654728,United States
4534,10132,rigatoni,40.0,2,"(42.646900349999996, 21.11478453743119)",42.64690035,21.11478453743119,Kosova / Kosovo
4535,10136,caracho,57.0,1,"(38.0342185, -2.9501496)",38.0342185,-2.9501496,España
4536,10140,highway,29.0,1,"(51.5207221, -0.7540287)",51.5207221,-0.7540287,United Kingdom
4537,10143,sportsfreund,38.0,2,"(52.5737454, 13.8968507)",52.5737454,13.8968507,Deutschland
4538,10144,troll stigen,33.0,1,"(57.7313822, 11.9617747)",57.7313822,11.9617747,Sverige
4539,10145,workaholic,38.25,3,"(37.0285617, 15.1065371)",37.0285617,15.1065371,Italia
4540,10146,a walk in the woods,29.0,1,"(-38.1563749, 176.2730435)",-38.1563749,176.2730435,New Zealand/Aotearoa
4541,10149,bulen,40.0,2,"(43.2541253, 0.1355472)",43.2541253,0.1355472,France
4542,10152,easy rider,31.0,1,"(39.608304, -106.885548)",39.608304,-106.885548,United States
4543,10154,gloria,42.0,2,"(-9.3429057, -38.2552548)",-9.3429057,-38.2552548,Brasil
4544,10155,gross,36.0,1,"(42.9457664, -98.5721982)",42.9457664,-98.5721982,United States
4545,10157,hopla,29.0,1,"(63.603043, 10.9589027)",63.603043,10.9589027,Norge
4546,10158,kanten,31.0,1,"(-7.1001303, 111.7996627)",-7.1001303,111.7996627,Indonesia
4547,10160,navy seals,40.0,2,"(-8.5205086, 115.2628265)",-8.5205086,115.2628265,Indonesia
4548,10163,spare,35.5,2,"(57.21271485, 22.27912822229692)",57.21271485,22.27912822229692,Latvija
4549,10164,strike,39.0,7,"(45.0709967, 15.421503)",45.0709967,15.421503,Hrvatska
4550,10167,estrella,42.0,2,"(40.4117618, -3.6669977)",40.4117618,-3.6669977,España
4551,10168,via jardin,36.0,1,"(34.3978699, -118.5456032)",34.3978699,-118.5456032,United States
4552,10169,green line,44.0,2,"(42.3520415, -71.070002)",42.3520415,-71.070002,United States
4553,10177,barbarella,42.21052631578947,2,"(48.2115881, 16.3765573)",48.2115881,16.3765573,Österreich
4554,10180,buidasacs,40.1,2,"(41.7371313, 0.5837785)",41.7371313,0.5837785,España
4555,10181,connexio,38.0,2,"(41.6471574, 2.7528063)",41.6471574,2.7528063,España
4556,10182,cosita buena,40.0,2,"(-12.1213212, -77.0337779)",-12.1213212,-77.0337779,Perú
4557,10186,foxtrot,42.0,1,"(59.32320675, 17.943048627852406)",59.32320675,17.943048627852406,Sverige
4558,10187,guantanamo,50.8,2,"(20.1431797, -75.2034783)",20.1431797,-75.2034783,Cuba
4559,10190,libertalia,39.85714285714285,2,"(48.8556892, 2.4392667)",48.8556892,2.4392667,France
4560,10192,long haul,57.75,0,"(51.4658054, 0.1460323811503908)",51.4658054,0.1460323811503908,United Kingdom
4561,10193,manila,48.82051282051282,2,"(14.5948914, 120.9782618)",14.5948914,120.9782618,Philippines
4562,10194,marina dor,49.875,1,"(50.6021732, -2.4674111)",50.6021732,-2.4674111,United Kingdom
4563,10195,morlaco,49.0625,2,"(-2.8955371, -79.0753507)",-2.8955371,-79.0753507,Ecuador
4564,10197,panceta,42.0,1,"(45.2648314, 0.7345473)",45.2648314,0.7345473,France
4565,10198,papada,42.0,2,"(27.6777136, 76.9953632)",27.6777136,76.9953632,India
4566,10200,prozac,50.76190476190476,0,"(25.024109, 121.5436003)",25.024109,121.5436003,臺灣
4567,10207,al lao mal,57.0,2,"(12.4134212, 98.6958074)",12.4134212,98.6958074,မြန်မာ
4568,10208,alveolos,41.5,1,"(43.3667819, -1.8701581)",43.3667819,-1.8701581,España
4569,10209,anis del mono,52.66666666666666,2,"(41.441405, 2.2464847)",41.441405,2.2464847,España
4570,10210,babel,49.2,3,"(-2.7052886, 106.3585607)",-2.7052886,106.3585607,Indonesia
4571,10211,borde al ataque,49.125,2,"(41.6536912, -4.7278659)",41.6536912,-4.7278659,España
4572,10213,chile habanero,61.75,0,"(20.9706034, -89.6225898)",20.9706034,-89.6225898,México
4573,10218,esencia,40.0,2,"(28.385092800000002, 77.05786619563786)",28.3850928,77.05786619563786,India
4574,10220,free can do,54.72727272727273,2,"(40.8412325, 31.1812045)",40.8412325,31.1812045,Türkiye
4575,10222,guardabosques,45.888888888888886,2,"(37.4223447, -5.9601932)",37.4223447,-5.9601932,España
4576,10226,krusty,50.875,2,"(49.0362486, -122.0676075)",49.0362486,-122.0676075,Canada
4577,10230,low battery,53.0,2,"(32.7701094, -79.9374581)",32.7701094,-79.9374581,United States
4578,10231,mc fly,40.0,2,"(53.0373457, 8.6408489)",53.0373457,8.6408489,Deutschland
4579,10232,mr clumsy,59.0,2,"(32.9209501, -117.0965767)",32.9209501,-117.0965767,United States
4580,10233,no credit,49.66666666666666,2,"(5.5884647, -0.2073187)",5.5884647,-0.2073187,Ghana
4581,10234,no future,58.333333333333336,0,"(44.6384362, -63.589057084383185)",44.6384362,-63.58905708438319,Canada
4582,10236,orejones,42.07692307692308,2,"(23.0133904, -97.9975417)",23.0133904,-97.9975417,México
4583,10237,paris mon amour,53.0,2,"(48.8866868, 2.3449549)",48.8866868,2.3449549,France
4584,10238,pente ecole,40.0,1,"(45.5963252, 6.8012049)",45.5963252,6.8012049,France
4585,10239,placa de los,55.0,2,"(4.5316624, -74.0894854)",4.5316624,-74.0894854,Colombia
4586,10240,pussycat,41.92857142857143,2,"(43.714264, -75.9664275)",43.714264,-75.9664275,United States
4587,10241,richter,51.0,2,"(38.6116774, -95.378588)",38.6116774,-95.378588,United States
4588,10245,super raton,41.90909090909091,2,"(43.3712347, 5.6338729)",43.3712347,5.6338729,France
4589,10249,sarganella,57.333333333333336,3,"(38.5750311, -0.6041719)",38.5750311,-0.6041719,España
4590,10256,my gym,55.5,3,"(36.7806462, 10.1121901)",36.7806462,10.1121901,تونس
4591,10259,barataria,54.0,0,"(29.704083500000003, -90.11145959181923)",29.704083500000003,-90.11145959181924,United States
4592,10260,dictos,51.5,3,"(-0.121439, -78.4989226)",-0.121439,-78.4989226,Ecuador
4593,10261,farandula,51.285714285714285,3,"(10.4189386, -75.5469832)",10.4189386,-75.5469832,Colombia
4594,10262,forest,49.833333333333336,2,"(41.5329762, -79.2640912)",41.5329762,-79.2640912,United States
4595,10263,hector,49.16666666666666,2,"(35.4683154, -92.9750046)",35.4683154,-92.9750046,United States
4596,10265,mursan,58.0,7,"(27.5893843, 77.9674097)",27.5893843,77.9674097,India
4597,10266,nina bonita,42.66666666666666,2,"(22.9939925, -81.5297127)",22.9939925,-81.5297127,Cuba
4598,10268, de la cueva,39.5,3,"(-0.2633072, -78.5151297)",-0.2633072,-78.5151297,Ecuador
4599,10269,alergia,38.0,2,"(21.3821997, -77.9304025)",21.3821997,-77.9304025,Cuba
4600,10272,brutus,37.66666666666666,7,"(43.0456198, -76.5454463)",43.0456198,-76.5454463,United States
4601,10275,atila,49.0,2,"(3.1251592, 33.4382074)",3.1251592,33.4382074,Uganda
4602,10277,placa,36.30769230769231,2,"(37.9705782, 15.74217)",37.9705782,15.74217,Italia
4603,10279,business center l,49.5,3,"(-23.5961113, -46.6852798)",-23.5961113,-46.6852798,Brasil
4604,10284,tec b l,47.5,2,"(55.1058114, 59.69827948493532)",55.1058114,59.69827948493532,Россия
4605,10285,busaba,48.25,0,"(-3.29528, 29.1001399)",-3.29528,29.1001399,République démocratique du Congo
4606,10289,barra,41.25,2,"(-11.0892702, -43.1420453)",-11.0892702,-43.1420453,Brasil
4607,10292,optas,39.66666666666666,1,"(50.91850735, 4.9846350177453065)",50.91850735,4.9846350177453065,België / Belgique / Belgien
4608,10294,yorkshire lads,39.888888888888886,2,"(53.6328786, -2.013638)",53.6328786,-2.013638,United Kingdom
4609,10298,buenavista,40.5,2,"(40.7672996, -5.6112011)",40.7672996,-5.6112011,España
4610,10301,noche de plata,40.0,1,"(-34.92278055, -57.94170056753813)",-34.92278055,-57.94170056753813,Argentina
4611,10304,tumbaito,36.0,7,"(-35.8486788, -71.596957)",-35.8486788,-71.596957,Chile
4612,10311,izquierda de la canal,31.047619047619047,2,"(42.4845847, -2.7435301)",42.4845847,-2.7435301,España
4613,10313,olimpia,42.4,2,"(37.638250299999996, 21.630566024011667)",37.6382503,21.630566024011667,Ελλάς
4614,10315,reyna del,38.083333333333336,1,"(8.3882101, 14.28827)",8.3882101,14.28827,Cameroun
4615,10318,vicio,40.142857142857146,2,"(21.2888635, -78.2105065)",21.2888635,-78.2105065,Cuba
4616,10322,cuesta,33.0,1,"(-39.2450064, -72.6892966)",-39.2450064,-72.6892966,Chile
4617,10326,hijos de cain,38.0,1,"(41.3966728, 2.1919552)",41.3966728,2.1919552,España
4618,10327,hombre de mentira,32.5,1,"(37.2599407, -3.555762)",37.2599407,-3.555762,España
4619,10329,pierluigi,29.0,1,"(41.8967194, 12.4685353)",41.8967194,12.4685353,Italia
4620,10331,rey gorron,39.5,2,"(39.967704, -2.6795302)",39.967704,-2.6795302,España
4621,10335,x nen,38.833333333333336,2,"(28.0769491, 112.2081679)",28.0769491,112.2081679,中国
4622,10336,cacatua,36.0,1,"(21.8506222, -102.2992515)",21.8506222,-102.2992515,México
4623,10337,clasica,38.0,7,"(-35.43239435, -60.17193805130105)",-35.43239435,-60.17193805130105,Argentina
4624,10339,duro,29.666666666666668,1,"(47.3708463, 18.7395557)",47.3708463,18.7395557,Magyarország
4625,10344,primera del sector,37.5,0,"(10.4933946, -66.8512001)",10.4933946,-66.8512001,Venezuela
4626,10349,arbolillo,34.125,2,"(-35.583679, -72.1670652)",-35.583679,-72.1670652,Chile
4627,10351,aynadamar,32.2,0,"(37.2460084, -3.5536253)",37.2460084,-3.5536253,España
4628,10352,eclipse de luna,38.25,1,"(20.5911876, -98.7697265)",20.5911876,-98.7697265,México
4629,10354,jopo,31.6,3,"(-29.9509094, 28.2761586)",-29.9509094,28.2761586,Lesotho
4630,10358,nicho,36.27272727272727,2,"(22.0309107, -80.1309491)",22.0309107,-80.1309491,Cuba
4631,10359,pan de alfacar,36.142857142857146,2,"(37.1886989, -3.6004625)",37.1886989,-3.6004625,España
4632,10361,reposo del guerrero,38.25,1,"(-25.216368, -57.2277258)",-25.216368,-57.2277258,Paraguay / Paraguái
4633,10362,sherpa,36.2,2,"(42.1937238, 13.8031148)",42.1937238,13.8031148,Italia
4634,10365,dama de los olivos,40.0,2,"(36.501385150000004, -4.949515018398833)",36.50138515,-4.949515018398833,España
4635,10370,uhi uhi uhi,36.0,2,"(-14.3843523, -53.443819434711344)",-14.3843523,-53.443819434711344,Brasil
4636,10371,dragon de la suerte,41.5,0,"(9.95061175, -84.04762453642797)",9.95061175,-84.04762453642797,Costa Rica
4637,10375,buho real,40.375,3,"(37.6497954, -6.723485)",37.6497954,-6.723485,España
4638,10378,lluvia de estrellas,41.71428571428572,3,"(19.339379, -99.0980616)",19.339379,-99.0980616,México
4639,10381,raimunda,45.375,2,"(39.5057481, -8.7433296)",39.5057481,-8.7433296,Portugal
4640,10383,solana,37.0,1,"(17.6509356, 121.6909171)",17.6509356,121.6909171,Philippines
4641,10384,sopa de letras,40.0,2,"(5.050686, -75.3279669)",5.050686,-75.3279669,Colombia
4642,10385,sopa de rana,44.0,0,"(47.8486356, 2.0445494)",47.8486356,2.0445494,France
4643,10388,concordia,36.66666666666666,0,"(31.3941887, -91.6714379)",31.3941887,-91.6714379,United States
4644,10392,perestroika,42.0,2,"(59.9135458, 10.7491595)",59.9135458,10.7491595,Norge
4645,10393,porca miseria,49.125,2,"(43.8642817, 10.2506276)",43.8642817,10.2506276,Italia
4646,10397,artesanos de la roca,54.5,0,"(-2.1945132000000003, -79.88580050466642)",-2.1945132000000003,-79.88580050466642,Ecuador
4647,10400,diedro,40.0,1,"(38.4548059, -9.0156374)",38.4548059,-9.0156374,Portugal
4648,10401,farfadet,53.0,1,"(46.7594569, 6.3458169)",46.7594569,6.3458169,France
4649,10404,namaste l,48.27272727272727,2,"(38.7232011, -9.1457846)",38.7232011,-9.1457846,Portugal
4650,10405,natali,50.0,0,"(-5.805398, -35.2080905)",-5.805398,-35.2080905,Brasil
4651,10408,scorpio,57.2,0,"(71.6836974, -25.4470244)",71.6836974,-25.4470244,Kalaallit Nunaat
4652,10409,tato pani,49.23076923076923,2,"(27.7376942, 85.3120244)",27.7376942,85.3120244,नेपाल
4653,10410,taurus,55.0,2,"(37.4, 34.63)",37.4,34.63,Türkiye
4654,10414,batiste,59.0,2,"(38.3529248, -0.7631678)",38.3529248,-0.7631678,España
4655,10415,canival,60.15384615384615,2,"(22.2457791, -102.03523170690796)",22.2457791,-102.03523170690796,México
4656,10420,heroes,55.16666666666666,2,"(20.7182973, -101.9462868)",20.7182973,-101.9462868,México
4657,10422,mentor,59.142857142857146,2,"(41.6664781, -81.3399769)",41.6664781,-81.3399769,United States
4658,10428,trilogia,64.83333333333333,3,"(41.1416372, -8.6134642)",41.1416372,-8.6134642,Portugal
4659,10429,tsunami,69.85714285714286,0,"(50.411209, 16.456876968930523)",50.411209,16.456876968930523,Polska
4660,10436,wardrobe,40.0,2,"(47.3485105, -122.0096218)",47.3485105,-122.0096218,United States
4661,10437,witch,47.0,3,"(39.3145259, 140.5655886)",39.3145259,140.5655886,日本
4662,10440,ja mama,42.142857142857146,1,"(42.0005347, 21.4250341)",42.0005347,21.4250341,Северна Македонија
4663,10442,paso blanco,58.5,0,"(22.1023632, -101.4145867)",22.1023632,-101.4145867,México
4664,10444,snake country,36.0,4,"(50.11478475, -122.3530383690669)",50.11478475,-122.3530383690669,Canada
4665,10446,greim,59.0,2,"(49.800589, 12.412806)",49.800589,12.412806,Deutschland
4666,10447,guerrero pacifico,49.0,1,"(16.7850694, -99.1977051)",16.7850694,-99.1977051,México
4667,10448,diedro,36.0,2,"(38.4548059, -9.0156374)",38.4548059,-9.0156374,Portugal
4668,10450,cobra,51.0,2,"(-15.4061387, -40.9807548)",-15.4061387,-40.9807548,Brasil
4669,10451,guerrero pacifico,48.0,2,"(16.7850694, -99.1977051)",16.7850694,-99.1977051,México
4670,10453,irlanda,40.0,2,"(52.865196, -7.9794599)",52.865196,-7.9794599,Éire / Ireland
4671,10455,karkoma,42.5,3,"(19.4507374, -70.6972324)",19.4507374,-70.6972324,República Dominicana
4672,10456,iniciacion,31.0,1,"(18.97393115, -98.25188192948798)",18.97393115,-98.25188192948798,México
4673,10457,a vista a la tercera,41.8,2,"(42.3566558, -3.6674681)",42.3566558,-3.6674681,España
4674,10458,dik paixi,53.0,2,"(52.3494893, 4.8779698)",52.3494893,4.8779698,Nederland
4675,10460,gran jefe,57.0,2,"(21.740331949999998, -82.75762635000001)",21.74033195,-82.75762635000001,Cuba
4676,10473,hornblenda,53.0,2,"(30.9879569, -110.2743378)",30.9879569,-110.2743378,México
4677,10476,maskarada,44.142857142857146,2,"(42.9855392, -1.848042)",42.9855392,-1.848042,España
4678,10479,predicador,53.0,2,"(-0.733333, -78.216667)",-0.733333,-78.216667,Ecuador
4679,10480,reina mora,51.0,2,"(-41.1832826, -71.3701738)",-41.1832826,-71.3701738,Argentina
4680,10485,belle epoque,57.0,2,"(7.3195827, 13.5735531)",7.3195827,13.5735531,Cameroun
4681,10488,hampon,55.0,2,"(48.2428107, 5.7983869)",48.2428107,5.7983869,France
4682,10491,simbat,53.66666666666666,2,"(41.018122149999996, 28.5850125096985)",41.01812215,28.5850125096985,Türkiye
4683,10494,agur,49.0,1,"(32.7427653, 35.0781197)",32.7427653,35.0781197,ישראל
4684,10495,aimar,67.66666666666667,0,"(31.752991, -81.6715014)",31.752991,-81.6715014,United States
4685,10496,anangu,66.0,2,"(-0.5230016, -76.3945017)",-0.5230016,-76.3945017,Ecuador
4686,10498,donne,60.0,7,"(48.954311, -0.4167726)",48.954311,-0.4167726,France
4687,10503,honky tonky,70.0,2,"(7.2395419, 79.8418289)",7.2395419,79.8418289,ශ්‍රී ලංකාව இலங்கை
4688,10504,lore,62.63636363636363,3,"(48.4860713, -0.5811393)",48.4860713,-0.5811393,France
4689,10505,magic eye,69.0,0,"(25.2450508, 55.3061903)",25.2450508,55.3061903,الإمارات العربية المتحدة
4690,10506,mamba,61.90909090909091,2,"(-11.61560375, 27.57424858930444)",-11.61560375,27.57424858930444,République démocratique du Congo
4691,10507,panoramix,70.0,2,"(46.1797484, 8.9614414)",46.1797484,8.9614414,Schweiz/Suisse/Svizzera/Svizra
4692,10508,petrolero,53.0,2,"(-17.3644376, -66.1761578)",-17.3644376,-66.1761578,Bolivia
4693,10515,manager,56.8,2,"(14.6735586, 121.0206276)",14.6735586,121.0206276,Philippines
4694,10516,moctezuma king,55.0,2,"(47.4579712, -122.25688374333774)",47.4579712,-122.25688374333774,United States
4695,10522,solidarios,59.333333333333336,0,"(-11.9353375, -77.083822)",-11.9353375,-77.083822,Perú
4696,10524,antartida,54.0,2,"(-79.4063075, 0.3149312)",-79.4063075,0.3149312,unknown
4697,10525,arranca ya,33.0,2,"(41.7674143, -4.3364892)",41.7674143,-4.3364892,España
4698,10527,bombonera,36.0,2,"(-33.5131968, -70.7835891)",-33.5131968,-70.7835891,Chile
4699,10534,haizea,45.90476190476191,2,"(43.3234653, -1.9822178)",43.3234653,-1.9822178,España
4700,10535,hiena,62.0,1,"(20.6518453, -99.8944947)",20.6518453,-99.8944947,México
4701,10537,inri,49.0,2,"(48.1014244, 8.0093608)",48.1014244,8.0093608,Deutschland
4702,10539,limonada,51.0,2,"(19.670388, -72.1241998)",19.670388,-72.1241998,Ayiti
4703,10540,maiane ne ne,49.333333333333336,3,"(-13.8540736, -40.096094)",-13.8540736,-40.096094,Brasil
4704,10541,melodias,49.0,2,"(40.6626785, 22.9900903)",40.6626785,22.9900903,Ελλάς
4705,10542,monky,39.8,2,"(49.686008, 26.79463)",49.686008,26.79463,Україна
4706,10547,summer days,51.0,2,"(37.3345526, -121.887786)",37.3345526,-121.887786,United States
4707,10548,tripola,59.0,2,"(50.1317002, 30.68612537309157)",50.1317002,30.68612537309157,Україна
4708,10549,txalaparta,49.5,2,"(43.4917672, -1.4726374)",43.4917672,-1.4726374,France
4709,10550,veni vidi vinci,49.142857142857146,2,"(41.397784, 2.1698013)",41.397784,2.1698013,España
4710,10553,por la boca muere el pez,53.0,2,"(37.3766752, -6.0058726)",37.3766752,-6.0058726,España
4711,10555,caribe,43.333333333333336,0,"(-37.9787496, -57.6211243)",-37.9787496,-57.6211243,Argentina
4712,10556,cromo,62.0,2,"(21.4329735, -77.809359)",21.4329735,-77.809359,Cuba
4713,10560,excalibur,56.833333333333336,2,"(36.2624802, -112.2548965)",36.2624802,-112.2548965,United States
4714,10562,mary line,38.0,2,"(49.6532378, 3.289615)",49.6532378,3.289615,France
4715,10564,panetone,53.0,5,"(42.224067, -8.7246313)",42.224067,-8.7246313,España
4716,10567,primaveras,42.5,3,"(19.4552243, -99.2358838)",19.4552243,-99.2358838,México
4717,10572,vendetta,57.0,2,"(52.5069262, 13.3046572)",52.5069262,13.3046572,Deutschland
4718,10573,virus,62.0,2,"(0.0749979, 32.464247)",0.0749979,32.464247,Uganda
4719,10574,yarak,59.0,2,"(35.1340734, -82.9992695)",35.1340734,-82.9992695,United States
4720,10580,capicua,46.0,2,"(-41.3924548, -72.1364687)",-41.3924548,-72.1364687,Chile
4721,10595,ninot,29.75,2,"(43.3920885, 0.7569723)",43.3920885,0.7569723,France
4722,10597,patchanka,48.92857142857143,2,"(44.3513567, 9.1520271)",44.3513567,9.1520271,Italia
4723,10600,agua de fuego,49.03448275862069,2,"(-54.8204294, -68.5578303)",-54.8204294,-68.5578303,Argentina
4724,10607,espero,42.9,2,"(50.8882095, 4.421129740018584)",50.8882095,4.421129740018584,België / Belgique / Belgien
4725,10609,lavi,53.0,1,"(2.5659608, 15.3893364)",2.5659608,15.3893364,Cameroun
4726,10610,lolo flores,45.875,2,"(-8.6077971, 120.0324505)",-8.6077971,120.0324505,Indonesia
4727,10625,ford mercury,32.666666666666664,2,"(37.044169499999995, -76.38022749365408)",37.0441695,-76.38022749365408,United States
